match_id,frame_id,team_id,player_id,label,attack_direction,visible_teammates,x,y,dist_left_sideline,dist_right_sideline,dist_own_goal,dist_opponent_goal,team_centroid_x,team_centroid_y,dx_centroid,dy_centroid,rank_x_team,rank_y_team,vx,vy
A1606b0e6_0_(29),6,Equipo 1,1,CI,-1,9,0.815220057964325,0.9294016361236572,0.9294016361236572,0.07059836387634277,0.815220057964325,0.18477994203567505,0.6486424803733826,0.5642592906951904,0.16657757759094238,0.3651423454284668,8.0,10.0,0.000967709522228688,0.00485863396897912
A1606b0e6_0_(29),6,Equipo 1,2,DFC_IZQ,-1,9,0.4951094388961792,0.7441268563270569,0.7441268563270569,0.2558731436729431,0.4951094388961792,0.5048905611038208,0.6842103004455566,0.5848453640937805,-0.18910086154937744,0.15928149223327637,2.0,7.0,0.0011181741720065475,0.0018767188303172588
A1606b0e6_0_(29),6,Equipo 1,5,DC,-1,9,0.8762185573577881,0.7661289572715759,0.7661289572715759,0.23387104272842407,0.8762185573577881,0.12378144264221191,0.6418648362159729,0.5824006795883179,0.23435372114181519,0.18372827768325806,10.0,8.0,0.0006564068607985973,0.0024614334106445312
A1606b0e6_0_(29),6,Equipo 1,8,DFC_CENT,-1,9,0.4873271584510803,0.534042477607727,0.534042477607727,0.46595752239227295,0.4873271584510803,0.5126728415489197,0.6850749850273132,0.6081880927085876,-0.1977478265762329,-0.0741456151008606,1.0,5.0,0.0005687137600034475,0.0020186479669064283
A1606b0e6_0_(29),6,Equipo 1,9,MC,-1,9,0.6104786396026611,0.5765656232833862,0.5765656232833862,0.42343437671661377,0.6104786396026611,0.38952136039733887,0.671391487121582,0.603463351726532,-0.0609128475189209,-0.026897728443145752,4.0,6.0,0.0002582478045951575,0.0051510753110051155
A1606b0e6_0_(29),6,Equipo 1,11,MI,-1,9,0.6170802712440491,0.8241034746170044,0.8241034746170044,0.1758965253829956,0.6170802712440491,0.3829197287559509,0.6706579327583313,0.5759590864181519,-0.05357766151428223,0.24814438819885254,5.0,9.0,0.0025344344321638346,0.0010083141969516873
A1606b0e6_0_(29),6,Equipo 1,12,DFC_DER,-1,9,0.5154697895050049,0.34400561451911926,0.34400561451911926,0.6559943854808807,0.5154697895050049,0.4845302104949951,0.6819480061531067,0.6293033361434937,-0.1664782166481018,-0.2852977216243744,3.0,2.0,-0.00059502077056095,0.0031460875179618597
A1606b0e6_0_(29),6,Equipo 1,13,DC,-1,9,0.8161112666130066,0.4826754331588745,0.4826754331588745,0.5173245668411255,0.8161112666130066,0.1838887333869934,0.6485434174537659,0.6138955950737,0.16756784915924072,-0.13122016191482544,9.0,3.0,-0.0007964979740791023,0.0033183377236127853
A1606b0e6_0_(29),6,Equipo 1,18,CD,-1,9,0.694273829460144,0.30814793705940247,0.30814793705940247,0.6918520629405975,0.694273829460144,0.30572617053985596,0.6620809435844421,0.6332874894142151,0.032192885875701904,-0.3251395523548126,6.0,1.0,-0.0017991336062550545,0.0032252143137156963
A1606b0e6_0_(29),6,Equipo 1,19,MD,-1,9,0.7257132530212402,0.4985373318195343,0.4985373318195343,0.5014626681804657,0.7257132530212402,0.27428674697875977,0.6585876941680908,0.6121330857276917,0.06712555885314941,-0.11359575390815735,7.0,4.0,-0.000441605196101591,0.002915662946179509
A1606b0e6_0_(29),6,Equipo 2,3,LD,1,9,0.1510898470878601,0.9872651696205139,0.9872651696205139,0.012734830379486084,0.1510898470878601,0.8489101529121399,0.3067065477371216,0.5335847735404968,-0.15561670064926147,0.4536803960800171,3.0,10.0,4.212361454847269e-05,0.003330230712890625
A1606b0e6_0_(29),6,Equipo 2,4,DC,1,9,0.4995400309562683,0.6814844012260437,0.6814844012260437,0.3185155987739563,0.4995400309562683,0.5004599690437317,0.267989844083786,0.5675604343414307,0.2315501868724823,0.11392396688461304,10.0,7.0,-0.000636838492937386,0.004968475084751844
A1606b0e6_0_(29),6,Equipo 2,6,ED,1,9,0.37687021493911743,0.9023424386978149,0.9023424386978149,0.09765756130218506,0.37687021493911743,0.6231297850608826,0.2816198170185089,0.5430206060409546,0.09525039792060852,0.35932183265686035,6.0,9.0,-0.00205101165920496,0.004871648736298084
A1606b0e6_0_(29),6,Equipo 2,7,MD,1,9,0.3781006932258606,0.6726871132850647,0.6726871132850647,0.3273128867149353,0.3781006932258606,0.6218993067741394,0.28148308396339417,0.5685378909111023,0.09661760926246643,0.1041492223739624,7.0,6.0,-0.0003565302467904985,0.003583851968869567
A1606b0e6_0_(29),6,Equipo 2,10,DFC_DER,1,9,0.0829700157046318,0.8004233241081238,0.8004233241081238,0.19957667589187622,0.0829700157046318,0.9170299842953682,0.3142753839492798,0.5543449521064758,-0.23130536824464798,0.24607837200164795,1.0,8.0,0.0015267155831679702,0.004055920988321304
A1606b0e6_0_(29),6,Equipo 2,15,MC,1,9,0.2613546848297119,0.42541176080703735,0.42541176080703735,0.5745882391929626,0.2613546848297119,0.7386453151702881,0.2944549024105072,0.5960129499435425,-0.03310021758079529,-0.17060118913650513,5.0,4.0,0.00024473443045280874,0.00024826385197229683
A1606b0e6_0_(29),6,Equipo 2,16,EI,1,9,0.49843209981918335,0.45966315269470215,0.45966315269470215,0.5403368473052979,0.49843209981918335,0.5015679001808167,0.2681129574775696,0.5922071933746338,0.23031914234161377,-0.13254404067993164,9.0,5.0,-0.0006393216899596155,0.007389293052256107
A1606b0e6_0_(29),6,Equipo 2,17,DFC_IZQ,1,9,0.09151870012283325,0.4178926944732666,0.4178926944732666,0.5821073055267334,0.09151870012283325,0.9084812998771667,0.31332552433013916,0.5968483686447144,-0.2218068242073059,-0.17895567417144775,2.0,3.0,0.0012748196022585034,0.0019249074393883348
A1606b0e6_0_(29),6,Equipo 2,20,LI,1,9,0.17158891260623932,0.1285329908132553,0.1285329908132553,0.8714670091867447,0.17158891260623932,0.8284110873937607,0.3044288456439972,0.6289994716644287,-0.13283993303775787,-0.5004664808511734,4.0,1.0,0.0007213196950033307,-0.0014086330775171518
A1606b0e6_0_(29),6,Equipo 2,21,MI,1,9,0.3999834358692169,0.31382519006729126,0.31382519006729126,0.6861748099327087,0.3999834358692169,0.6000165641307831,0.27905166149139404,0.608411431312561,0.12093177437782288,-0.2945862412452698,8.0,2.0,0.0,0.0
A1606b0e6_0_(29),7,Equipo 1,1,CI,-1,9,0.8162693381309509,0.9312396049499512,0.9312396049499512,0.06876039505004883,0.8162693381309509,0.18373066186904907,0.6479715704917908,0.5667124390602112,0.16829776763916016,0.36452716588974,9.0,10.0,0.0010492936708033085,0.001837954856455326
A1606b0e6_0_(29),7,Equipo 1,2,DFC_IZQ,-1,9,0.49281173944473267,0.7460770606994629,0.7460770606994629,0.2539229393005371,0.49281173944473267,0.5071882605552673,0.6839113235473633,0.5872860550880432,-0.19109958410263062,0.15879100561141968,2.0,7.0,-0.002297671278938651,0.0019502078648656607
A1606b0e6_0_(29),7,Equipo 1,5,DC,-1,9,0.8748378157615662,0.7716341614723206,0.7716341614723206,0.22836583852767944,0.8748378157615662,0.12516218423843384,0.6414639949798584,0.584446370601654,0.23337382078170776,0.1871877908706665,10.0,8.0,-0.0013807404320687056,0.005505225155502558
