match_id,frame_id,team_id,player_id,label,attack_direction,visible_teammates,x,y,dist_left_sideline,dist_right_sideline,dist_own_goal,dist_opponent_goal,team_centroid_x,team_centroid_y,dx_centroid,dy_centroid,rank_x_team,rank_y_team,vx,vy
A1606b0e6_0_(30),17,Equipo 1,1,DC,-1,10,0.8443395495414734,0.913555920124054,0.913555920124054,0.08644407987594604,0.8443395495414734,0.1556604504585266,0.7578336000442505,0.6913567781448364,0.0865059494972229,0.22219914197921753,8.0,11.0,0.004978485871106386,-0.003998083062469959
A1606b0e6_0_(30),17,Equipo 1,3,MI,-1,10,0.7720154523849487,0.8979096412658691,0.8979096412658691,0.10209035873413086,0.7720154523849487,0.22798454761505127,0.7650659680366516,0.6929214596748352,0.006949484348297119,0.20498818159103394,5.0,9.0,0.003588784486055374,-0.00336753623560071
A1606b0e6_0_(30),17,Equipo 1,5,DFC_IZQ,-1,10,0.6367520093917847,0.8469939827919006,0.8469939827919006,0.15300601720809937,0.6367520093917847,0.36324799060821533,0.7785922884941101,0.6980130076408386,-0.14184027910232544,0.148980975151062,3.0,8.0,0.00203546485863626,-0.0006400837446562946
A1606b0e6_0_(30),17,Equipo 1,6,MC,-1,10,0.7082246541976929,0.6089378595352173,0.6089378595352173,0.3910621404647827,0.7082246541976929,0.29177534580230713,0.771445095539093,0.7218185663223267,-0.06322044134140015,-0.11288070678710938,4.0,4.0,0.0013985184486955404,-0.0025536592584103346
A1606b0e6_0_(30),17,Equipo 1,8,MD,-1,10,0.8115730285644531,0.6438584327697754,0.6438584327697754,0.3561415672302246,0.8115730285644531,0.18842697143554688,0.7611101865768433,0.7183265686035156,0.05046284198760986,-0.07446813583374023,7.0,5.0,0.002796101151034236,-0.0068791331723332405
A1606b0e6_0_(30),17,Equipo 1,11,CD,-1,10,0.8110133409500122,0.4282141327857971,0.4282141327857971,0.5717858672142029,0.8110133409500122,0.1889866590499878,0.7611662149429321,0.7398909330368042,0.04984712600708008,-0.3116768002510071,6.0,1.0,0.0018758414080366492,-0.00770981190726161
A1606b0e6_0_(30),17,Equipo 1,13,DC,-1,10,0.9100303053855896,0.7219657301902771,0.7219657301902771,0.2780342698097229,0.9100303053855896,0.0899696946144104,0.7512644529342651,0.7105157971382141,0.15876585245132446,0.011449933052062988,10.0,6.0,0.0029442894738167524,-0.0038280487060546875
A1606b0e6_0_(30),17,Equipo 1,15,CI,-1,10,0.868014931678772,0.9121246337890625,0.9121246337890625,0.0878753662109375,0.868014931678772,0.13198506832122803,0.7554659843444824,0.6914998888969421,0.11254894733428955,0.22062474489212036,9.0,10.0,0.002504762727767229,-0.0009815553203225136
A1606b0e6_0_(30),17,Equipo 1,20,DFC_CENT,-1,10,0.5724937915802002,0.7507364153862,0.7507364153862,0.24926358461380005,0.5724937915802002,0.4275062084197998,0.7850181460380554,0.7076387405395508,-0.21252435445785522,0.04309767484664917,2.0,7.0,-0.000169070262927562,-0.0007163776899687946
A1606b0e6_0_(30),17,Equipo 1,24,DFC_DER,-1,10,0.5203560590744019,0.5325405597686768,0.5325405597686768,0.46745944023132324,0.5203560590744019,0.47964394092559814,0.7902318835258484,0.7294583320617676,-0.26987582445144653,-0.19691777229309082,1.0,2.0,-0.0,0.0
A1606b0e6_0_(30),17,Equipo 2,2,MD,1,10,0.2876611053943634,0.8482667803764343,0.8482667803764343,0.15173321962356567,0.2876611053943634,0.7123388946056366,0.18323874473571777,0.7031697034835815,0.10442236065864563,0.14509707689285278,9.0,9.0,-0.003163877408951521,-0.0022636300418525934
A1606b0e6_0_(30),17,Equipo 2,4,DFC_IZQ,1,10,0.11153794080018997,0.6130043864250183,0.6130043864250183,0.3869956135749817,0.11153794080018997,0.88846205919981,0.20085105299949646,0.7266958951950073,-0.08931311219930649,-0.11369150876998901,5.0,4.0,-0.003261278150603175,-0.007111661601811647
A1606b0e6_0_(30),17,Equipo 2,7,ED,1,10,0.1846126765012741,0.9666290283203125,0.9666290283203125,0.0333709716796875,0.1846126765012741,0.8153873234987259,0.19354359805583954,0.6913334131240845,-0.00893092155456543,0.275295615196228,7.0,11.0,-0.003785835113376379,-0.0002443650155328214
A1606b0e6_0_(30),17,Equipo 2,9,MC,1,10,0.07973761856555939,0.7296434640884399,0.7296434640884399,0.27035653591156006,0.07973761856555939,0.9202623814344406,0.2040311098098755,0.7150319814682007,-0.1242934912443161,0.014611482620239258,2.0,6.0,-0.0031449298840016127,-0.0050738840363919735
A1606b0e6_0_(30),17,Equipo 2,10,DFC_DER,1,10,0.09617340564727783,0.663079559803009,0.663079559803009,0.33692044019699097,0.09617340564727783,0.9038265943527222,0.20238752663135529,0.7216883897781372,-0.10621412098407745,-0.058608829975128174,3.0,5.0,-0.0026336077135056257,-0.006096839904785156
A1606b0e6_0_(30),17,Equipo 2,12,MI,1,10,0.2431657612323761,0.49191105365753174,0.49191105365753174,0.5080889463424683,0.2431657612323761,0.7568342387676239,0.18768827617168427,0.7388052344322205,0.055477485060691833,-0.24689418077468872,8.0,1.0,-0.00110309524461627,-0.004681419115513563
A1606b0e6_0_(30),17,Equipo 2,19,LI,1,10,0.10128860920667648,0.5215573906898499,0.5215573906898499,0.47844260931015015,0.10128860920667648,0.8987113907933235,0.20187599956989288,0.7358406186103821,-0.1005873903632164,-0.21428322792053223,4.0,2.0,-0.003361630020663142,-0.008708842098712921
A1606b0e6_0_(30),17,Equipo 2,21,DC,1,10,0.38980159163475037,0.7685781717300415,0.7685781717300415,0.2314218282699585,0.38980159163475037,0.6101984083652496,0.17302469909191132,0.7111385464668274,0.21677689254283905,0.05743962526321411,10.0,8.0,-0.0009563014027662575,0.0007527856505475938
