match_id,frame_id,team_id,player_id,label,attack_direction,visible_teammates,x,y,dist_left_sideline,dist_right_sideline,dist_own_goal,dist_opponent_goal,team_centroid_x,team_centroid_y,dx_centroid,dy_centroid,rank_x_team,rank_y_team,vx,vy
B1606b0e6_1_(81),13,Equipo 1,3,LD,1,9,0.5915029048919678,0.6893876194953918,0.6893876194953918,0.31061238050460815,0.5915029048919678,0.4084970951080322,0.6375958323478699,0.3902828097343445,-0.0460929274559021,0.29910480976104736,5.0,10.0,0.000296610698569566,0.00033462748979218304
B1606b0e6_1_(81),13,Equipo 1,4,LI,1,9,0.5904566049575806,0.2600468397140503,0.2600468397140503,0.7399531602859497,0.5904566049575806,0.40954339504241943,0.6377121210098267,0.437987357378006,-0.047255516052246094,-0.1779405176639557,4.0,2.0,0.000544997863471508,0.0015829871408641338
B1606b0e6_1_(81),13,Equipo 1,6,DFC_IZQ,1,9,0.4878440797328949,0.32918158173561096,0.32918158173561096,0.670818418264389,0.4878440797328949,0.5121559202671051,0.6491134762763977,0.43030571937561035,-0.1612693965435028,-0.10112413763999939,2.0,3.0,0.000279552536085248,0.0017793318256735802
B1606b0e6_1_(81),13,Equipo 1,7,MD,1,9,0.6484922170639038,0.44602489471435547,0.44602489471435547,0.5539751052856445,0.6484922170639038,0.3515077829360962,0.6312636733055115,0.41732314229011536,0.017228543758392334,0.028701752424240112,6.0,6.0,0.000998371047899127,0.0020822077058255672
B1606b0e6_1_(81),13,Equipo 1,9,MI,1,9,0.6986491084098816,0.16272374987602234,0.16272374987602234,0.8372762501239777,0.6986491084098816,0.3013508915901184,0.6256906986236572,0.44880104064941406,0.07295840978622437,-0.2860772907733917,8.0,1.0,0.00021419885160867125,0.0010666847229003906
B1606b0e6_1_(81),13,Equipo 1,11,DC,1,9,0.7897109389305115,0.48006635904312134,0.48006635904312134,0.5199336409568787,0.7897109389305115,0.21028906106948853,0.6155726909637451,0.41354072093963623,0.17413824796676636,0.06652563810348511,10.0,8.0,-0.000508938217535615,0.004502240568399429
B1606b0e6_1_(81),13,Equipo 1,13,MC,1,9,0.5765330195426941,0.443526953458786,0.443526953458786,0.556473046541214,0.5765330195426941,0.4234669804573059,0.6392591595649719,0.4176006615161896,-0.06272614002227783,0.025926291942596436,3.0,5.0,0.000501308823004365,0.0006976969307288527
B1606b0e6_1_(81),13,Equipo 1,16,DFC_DER,1,9,0.4870954155921936,0.5597153902053833,0.5597153902053833,0.4402846097946167,0.4870954155921936,0.5129045844078064,0.6491966843605042,0.40469086170196533,-0.16210126876831055,0.15502452850341797,1.0,9.0,-0.00020732519624289125,0.0014586729230359197
B1606b0e6_1_(81),13,Equipo 1,17,ED,1,9,0.6912543773651123,0.4505488872528076,0.4505488872528076,0.5494511127471924,0.6912543773651123,0.3087456226348877,0.626512348651886,0.4168204367160797,0.06474202871322632,0.033728450536727905,7.0,7.0,9.256038902094588e-05,0.00027017033426091075
B1606b0e6_1_(81),13,Equipo 1,21,EI,1,9,0.7683265805244446,0.3807108998298645,0.3807108998298645,0.6192891001701355,0.7683265805244446,0.23167341947555542,0.6179487705230713,0.4245802164077759,0.1503778100013733,-0.04386931657791138,9.0,4.0,0.002186901168897748,-0.0015815566293895245
B1606b0e6_1_(81),13,Equipo 2,1,EI,-1,9,0.4767792820930481,0.689495861530304,0.689495861530304,0.31050413846969604,0.4767792820930481,0.5232207179069519,0.2979869246482849,0.3969329297542572,0.17879235744476318,0.29256293177604675,10.0,10.0,-0.000723568897228688,0.001096108346246183
B1606b0e6_1_(81),13,Equipo 2,2,DC,-1,9,0.45282191038131714,0.3489231467247009,0.3489231467247009,0.6510768532752991,0.45282191038131714,0.5471780896186829,0.30064883828163147,0.43477433919906616,0.15217307209968567,-0.08585119247436523,9.0,2.0,-0.0002231597900390625,0.00039008085150271654
B1606b0e6_1_(81),13,Equipo 2,5,LI,-1,9,0.23546189069747925,0.5206421613693237,0.5206421613693237,0.47935783863067627,0.23546189069747925,0.7645381093025208,0.32479995489120483,0.4156944453716278,-0.08933806419372559,0.10494771599769592,2.0,9.0,-0.00085751514416188,-0.0021480112336575985
B1606b0e6_1_(81),13,Equipo 2,8,LD,-1,9,0.2140129804611206,0.3521984815597534,0.3521984815597534,0.6478015184402466,0.2140129804611206,0.7859870195388794,0.32718315720558167,0.43441042304039,-0.11317017674446106,-0.0822119414806366,1.0,3.0,-0.001020971336401999,0.002702123951166868
B1606b0e6_1_(81),13,Equipo 2,10,ED,-1,9,0.3599044680595398,0.25556525588035583,0.25556525588035583,0.7444347441196442,0.3599044680595398,0.6400955319404602,0.31097301840782166,0.44514739513397217,0.04893144965171814,-0.18958213925361633,7.0,1.0,-0.000340083846822381,0.0011428944999352098
B1606b0e6_1_(81),13,Equipo 2,12,MD,-1,9,0.36228257417678833,0.3528617322444916,0.3528617322444916,0.6471382677555084,0.36228257417678833,0.6377174258232117,0.31070879101753235,0.43433672189712524,0.05157378315925598,-0.08147498965263367,8.0,4.0,-0.0002735065936576575,0.001348635763861239
B1606b0e6_1_(81),13,Equipo 2,14,MC,-1,9,0.28218770027160645,0.39656996726989746,0.39656996726989746,0.6034300327301025,0.28218770027160645,0.7178122997283936,0.319608211517334,0.4294802248477936,-0.03742051124572754,-0.03291025757789612,6.0,5.0,-0.00131671829149127,0.0008608593489043415
B1606b0e6_1_(81),13,Equipo 2,15,DFC_IZQ,-1,9,0.24428480863571167,0.4198495149612427,0.4198495149612427,0.5801504850387573,0.24428480863571167,0.7557151913642883,0.323819637298584,0.42689359188079834,-0.07953482866287231,-0.007044076919555664,3.0,6.0,-0.001083158073015511,0.0001986167044378817
B1606b0e6_1_(81),13,Equipo 2,20,DFC_DER,-1,9,0.2622829079627991,0.47018754482269287,0.47018754482269287,0.5298124551773071,0.2622829079627991,0.7377170920372009,0.32181987166404724,0.4213005304336548,-0.05953696370124817,0.048887014389038086,4.0,8.0,-0.001346372184343636,0.0019412882393226027
B1606b0e6_1_(81),13,Equipo 2,23,MI,-1,9,0.2686431407928467,0.45559847354888916,0.45559847354888916,0.5444015264511108,0.2686431407928467,0.7313568592071533,0.3211131691932678,0.4229215085506439,-0.05247002840042114,0.03267696499824524,5.0,7.0,-0.0,0.0
B1606b0e6_1_(81),14,Equipo 1,3,LD,1,9,0.5916752815246582,0.6903525590896606,0.6903525590896606,0.30964744091033936,0.5916752815246582,0.4083247184753418,0.6379355788230896,0.39090901613235474,-0.046260297298431396,0.2994435429573059,5.0,10.0,0.00017238112923223525,0.0009649501298554242
B1606b0e6_1_(81),14,Equipo 1,4,LI,1,9,0.5908337235450745,0.26070475578308105,0.26070475578308105,0.739295244216919,0.5908337235450745,0.40916627645492554,0.638029158115387,0.43864765763282776,-0.0471954345703125,-0.1779429018497467,4.0,2.0,0.0003771512128878385,0.000657895056065172
B1606b0e6_1_(81),14,Equipo 1,6,DFC_IZQ,1,9,0.48837682604789734,0.3303276002407074,0.3303276002407074,0.6696723997592926,0.48837682604789734,0.5116231739521027,0.6494132280349731,0.4309117794036865,-0.1610364019870758,-0.10058417916297913,2.0,3.0,0.000532762031070888,0.0011460080277174711
B1606b0e6_1_(81),14,Equipo 1,7,MD,1,9,0.6498622298240662,0.4485394358634949,0.4485394358634949,0.5514605641365051,0.6498622298240662,0.35013777017593384,0.6314704418182373,0.4177771508693695,0.018391788005828857,0.030762284994125366,6.0,6.0,0.001370052108541131,0.00251453067176044
