match_id,frame_id,team_id,player_id,label,attack_direction,visible_teammates,x,y,dist_left_sideline,dist_right_sideline,dist_own_goal,dist_opponent_goal,team_centroid_x,team_centroid_y,dx_centroid,dy_centroid,rank_x_team,rank_y_team,vx,vy
B1606b0e6_1_(51),10,Equipo 1,1,MD,1,9,0.6152653098106384,0.8679444789886475,0.8679444789886475,0.13205552101135254,0.6152653098106384,0.3847346901893616,0.5885504484176636,0.5974299907684326,0.026714861392974854,0.27051448822021484,6.0,10.0,0.000513472652528435,0.0008093328797258437
B1606b0e6_1_(51),10,Equipo 1,2,ED,1,9,0.6545733213424683,0.8649100065231323,0.8649100065231323,0.13508999347686768,0.6545733213424683,0.34542667865753174,0.5841829180717468,0.5977671146392822,0.07039040327072144,0.2671428918838501,8.0,9.0,0.0003432507801335305,-0.0014000500086694956
B1606b0e6_1_(51),10,Equipo 1,4,DFC_IZQ,1,9,0.43571746349334717,0.5239279270172119,0.5239279270172119,0.4760720729827881,0.43571746349334717,0.5642825365066528,0.6085002422332764,0.6356540322303772,-0.1727827787399292,-0.11172610521316528,1.0,4.0,-0.000184472999535501,-0.001718465005978942
B1606b0e6_1_(51),10,Equipo 1,5,LD,1,9,0.5317547917366028,0.8118606209754944,0.8118606209754944,0.18813937902450562,0.5317547917366028,0.4682452082633972,0.5978294610977173,0.6036614775657654,-0.0660746693611145,0.208199143409729,5.0,8.0,-0.000509729899931699,0.0020791783463209867
B1606b0e6_1_(51),10,Equipo 1,11,EI,1,9,0.6323776841163635,0.2781464457511902,0.2781464457511902,0.7218535542488098,0.6323776841163635,0.3676223158836365,0.5866491198539734,0.6629630923271179,0.04572856426239014,-0.38481664657592773,7.0,1.0,0.000627265777438879,0.003732653334736824
B1606b0e6_1_(51),10,Equipo 1,12,MC,1,9,0.4915850758552551,0.6336374878883362,0.6336374878883362,0.3663625121116638,0.4915850758552551,0.5084149241447449,0.6022927761077881,0.623464047908783,-0.11070770025253296,0.010173439979553223,4.0,6.0,-0.0003047799109481275,-0.0008894415223039687
B1606b0e6_1_(51),10,Equipo 1,13,DC,1,9,0.6823384761810303,0.5028289556503296,0.5028289556503296,0.4971710443496704,0.6823384761810303,0.3176615238189697,0.5810979008674622,0.6379983425140381,0.10124057531356812,-0.1351693868637085,9.0,3.0,0.001128574600443244,0.001274669892154634
B1606b0e6_1_(51),10,Equipo 1,14,DFC_DER,1,9,0.4454040229320526,0.7507561445236206,0.7507561445236206,0.2492438554763794,0.4454040229320526,0.5545959770679474,0.6074240207672119,0.6104509234428406,-0.1620199978351593,0.14030522108078003,2.0,7.0,-0.0004888210678473115,-0.0008680119062773883
B1606b0e6_1_(51),10,Equipo 1,17,LI,1,9,0.49102944135665894,0.3871152400970459,0.3871152400970459,0.6128847599029541,0.49102944135665894,0.5089705586433411,0.6023544669151306,0.6508554220199585,-0.11132502555847168,-0.2637401819229126,3.0,2.0,0.0005459935637190938,4.478529444895685e-05
B1606b0e6_1_(51),10,Equipo 2,3,MI,-1,9,0.4467640519142151,0.8783222436904907,0.8783222436904907,0.12167775630950928,0.4467640519142151,0.5532359480857849,0.3754546344280243,0.6760467290878296,0.0713094174861908,0.20227551460266113,8.0,8.0,0.0004737422277685255,0.00021816702792420983
