match_id,frame_id,team_id,player_id,label,attack_direction,visible_teammates,x,y,dist_left_sideline,dist_right_sideline,dist_own_goal,dist_opponent_goal,team_centroid_x,team_centroid_y,dx_centroid,dy_centroid,rank_x_team,rank_y_team,vx,vy
A1606b0e6_0_(15),12,Equipo 1,1,EI,-1,9,0.6619904041290283,0.8167217969894409,0.8167217969894409,0.18327820301055908,0.6619904041290283,0.3380095958709717,0.4664666950702667,0.615018367767334,0.1955237090587616,0.20170342922210693,9.0,8.0,-0.0008486981387250125,-0.0005265965010039508
A1606b0e6_0_(15),12,Equipo 1,5,MI,-1,9,0.5285530686378479,0.8060857653617859,0.8060857653617859,0.1939142346382141,0.5285530686378479,0.4714469313621521,0.48129308223724365,0.6162002086639404,0.04725998640060425,0.18988555669784546,7.0,7.0,-0.001160747604444623,-0.0017552656354382634
A1606b0e6_0_(15),12,Equipo 1,6,DFC_IZQ,-1,9,0.27329176664352417,0.8741416931152344,0.8741416931152344,0.12585830688476562,0.27329176664352417,0.7267082333564758,0.5096554756164551,0.6086384057998657,-0.2363637089729309,0.26550328731536865,1.0,9.0,-0.00357847404666245,-0.004495564848184586
A1606b0e6_0_(15),12,Equipo 1,10,LI,-1,9,0.4849094748497009,0.9858496189117432,0.9858496189117432,0.014150381088256836,0.4849094748497009,0.5150905251502991,0.4861423671245575,0.5962263941764832,-0.0012328922748565674,0.38962322473526,5.0,10.0,-0.001353857689537108,-0.0021752750035375357
A1606b0e6_0_(15),12,Equipo 1,12,MC,-1,9,0.4973950982093811,0.6657153367996216,0.6657153367996216,0.3342846632003784,0.4973950982093811,0.5026049017906189,0.48475509881973267,0.6317968964576721,0.012639999389648438,0.03391844034194946,6.0,5.0,-0.00070197629975155,-0.0030732154846191406
A1606b0e6_0_(15),12,Equipo 1,14,ED,-1,9,0.6208428740501404,0.2369696944952011,0.2369696944952011,0.7630303055047989,0.6208428740501404,0.3791571259498596,0.47103866934776306,0.6794352531433105,0.14980420470237732,-0.44246555864810944,8.0,2.0,0.0004889650153927505,0.0010390421375632286
A1606b0e6_0_(15),12,Equipo 1,16,DC,-1,9,0.6806386709213257,0.7448782920837402,0.7448782920837402,0.25512170791625977,0.6806386709213257,0.3193613290786743,0.4643946886062622,0.623000979423523,0.21624398231506348,0.12187731266021729,10.0,6.0,-0.0005081824492663145,-0.0020190407522022724
A1606b0e6_0_(15),12,Equipo 1,21,LD,-1,9,0.39771896600723267,0.42763468623161316,0.42763468623161316,0.5723653137683868,0.39771896600723267,0.6022810339927673,0.4958302080631256,0.6582502722740173,-0.09811124205589294,-0.23061558604240417,4.0,3.0,-0.0012347023002803326,-0.003872787347063422
A1606b0e6_0_(15),12,Equipo 1,25,DFC_DER,-1,9,0.32016223669052124,0.6542937159538269,0.6542937159538269,0.3457062840461731,0.32016223669052124,0.6798377633094788,0.5044476389884949,0.633065938949585,-0.18428540229797363,0.021227777004241943,2.0,4.0,-0.001138291321694851,-0.004359918646514416
A1606b0e6_0_(15),12,Equipo 2,2,EI,1,10,0.5363133549690247,0.6717948317527771,0.6717948317527771,0.3282051682472229,0.5363133549690247,0.46368664503097534,0.4754323363304138,0.6728987693786621,0.06088101863861084,-0.0011039376258850098,9.0,5.0,0.001291742897592485,-0.0047038584016263485
A1606b0e6_0_(15),12,Equipo 2,3,ED,1,10,0.4914432466030121,0.8716767430305481,0.8716767430305481,0.1283232569694519,0.4914432466030121,0.5085567533969879,0.47991934418678284,0.652910590171814,0.011523902416229248,0.21876615285873413,7.0,11.0,0.001478735008276999,-0.0036294038873165846
A1606b0e6_0_(15),12,Equipo 2,4,DFC_IZQ,1,10,0.3577180504798889,0.5712399482727051,0.5712399482727051,0.4287600517272949,0.3577180504798889,0.6422819495201111,0.49329185485839844,0.6829543113708496,-0.13557380437850952,-0.11171436309814453,3.0,3.0,0.0012185078812763095,0.0011597240809351206
A1606b0e6_0_(15),12,Equipo 2,7,MI,1,10,0.5085958242416382,0.5239819288253784,0.5239819288253784,0.4760180711746216,0.5085958242416382,0.4914041757583618,0.4782041013240814,0.6876800656318665,0.030391722917556763,-0.16369813680648804,8.0,2.0,0.0005135806277394295,-0.002119961893185973
